,Game,Team,Unnamed: 2,TOI,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,HDCF,HDCA,HDCF%,HDSF,HDSA,HDSF%,HDGF,HDGA,HDGF%,HDSH%,HDSV%,MDCF,MDCA,MDCF%,MDSF,MDSA,MDSF%,MDGF,MDGA,MDGF%,MDSH%,MDSV%,LDCF,LDCA,LDCF%,LDSF,LDSA,LDSF%,LDGF,LDGA,LDGF%,LDSH%,LDSV%,SH%,SV%,PDO,Attendance
928,"2009-12-11 - Stars 3, Sharks 2",Dallas Stars,Limited ReportFull Report,44.26666666666701,48.84,41.9,53.83,37.54,33.91,52.54,24.69,22.79,52.0,1.01,0.92,52.26,1.59,1.53,51.07,18.29,25.26,42.0,5.14,5.62,47.77,4.03,3.72,51.96,0.0,0.92,0.00,0.00,75.35,13.01,19.87,39.57,8.07,9.83,45.11,1.06,0.0,100.00,13.10,100.00,21.37,15.09,58.61,11.62,9.15,55.96,0.0,0.0,-,0.00,100.00,4.1,95.95,1.0,17562
929,"2009-12-11 - Stars 3, Sharks 2",San Jose Sharks,Limited ReportFull Report,44.26666666666701,41.9,48.84,46.17,33.91,37.54,47.46,22.79,24.69,48.0,0.92,1.01,47.74,1.53,1.59,48.93,25.26,18.29,58.0,5.62,5.14,52.23,3.72,4.03,48.04,0.92,0.0,100.00,24.65,100.00,19.87,13.01,60.43,9.83,8.07,54.89,0.0,1.06,0.00,0.00,86.90,15.09,21.37,41.39,9.15,11.62,44.04,0.0,0.0,-,0.00,100.00,4.05,95.9,1.0,17562
930,"2009-12-12 - Capitals 3, Maple Leafs 6",Toronto Maple Leafs,Limited ReportFull Report,49.15,47.86,64.3,42.67,35.24,46.31,43.21,26.13,34.82,42.87,2.82,2.13,56.93,3.16,2.09,60.14,29.39,28.84,50.47,14.38,7.41,66.00,11.83,6.36,65.03,2.79,0.0,100.00,23.58,100.00,14.82,21.59,40.7,7.46,11.71,38.94,0.0,1.04,0.00,0.00,91.12,16.77,30.95,35.15,6.74,14.4,31.87,0.0,1.05,0.00,0.00,92.68,10.79,93.87,1.047,19316
931,"2009-12-12 - Capitals 3, Maple Leafs 6",Washington Capitals,Limited ReportFull Report,49.15,64.3,47.86,57.33,46.31,35.24,56.79,34.82,26.13,57.13,2.13,2.82,43.07,2.09,3.16,39.86,28.84,29.39,49.53,7.41,14.38,34.00,6.36,11.83,34.97,0.0,2.79,0.00,0.00,76.42,21.59,14.82,59.3,11.71,7.46,61.06,1.04,0.0,100.00,8.88,100.00,30.95,16.77,64.85,14.4,6.74,68.13,1.05,0.0,100.00,7.32,100.00,6.13,89.21,0.953,19316
932,"2009-12-12 - Hurricanes 2, Senators 4",Carolina Hurricanes,Limited ReportFull Report,50.816666666667004,37.65,46.67,44.65,29.59,37.52,44.1,21.34,27.78,43.44,1.01,0.94,51.74,1.45,1.78,44.91,13.47,19.35,41.04,7.33,10.53,41.04,5.21,9.65,35.05,0.0,0.94,0.00,0.00,90.24,6.15,8.81,41.11,4.09,3.91,51.11,1.06,0.0,100.00,25.88,100.00,20.21,26.09,43.65,9.96,14.26,41.12,0.0,0.0,-,0.00,100.00,4.74,96.6,1.013,16229
933,"2009-12-12 - Hurricanes 2, Senators 4",Ottawa Senators,Limited ReportFull Report,50.816666666667004,46.67,37.65,55.35,37.52,29.59,55.9,27.78,21.34,56.56,0.94,1.01,48.26,1.78,1.45,55.09,19.35,13.47,58.96,10.53,7.33,58.96,9.65,5.21,64.95,0.94,0.0,100.00,9.76,100.00,8.81,6.15,58.89,3.91,4.09,48.89,0.0,1.06,0.00,0.00,74.12,26.09,20.21,56.35,14.26,9.96,58.88,0.0,0.0,-,0.00,100.00,3.4,95.26,0.987,16229
934,"2009-12-12 - Flyers 1, Devils 4",New Jersey Devils,Limited ReportFull Report,45.716666666667,28.36,27.73,50.56,24.58,20.13,54.98,21.31,14.66,59.24,1.97,0.0,100.00,1.57,0.93,62.81,13.56,15.19,47.16,7.14,2.9,71.13,6.19,2.85,68.45,0.96,0.0,100.00,15.58,100.00,6.49,11.92,35.24,6.23,6.67,48.28,0.98,0.0,100.00,15.68,100.00,13.18,12.26,51.82,8.82,4.24,67.54,0.0,0.0,-,0.00,100.00,9.25,100.0,1.093,15724
935,"2009-12-12 - Flyers 1, Devils 4",Philadelphia Flyers,Limited ReportFull Report,45.716666666667,27.73,28.36,49.44,20.13,24.58,45.02,14.66,21.31,40.76,0.0,1.97,0.00,0.93,1.57,37.19,15.19,13.56,52.84,2.9,7.14,28.87,2.85,6.19,31.55,0.0,0.96,0.00,0.00,84.42,11.92,6.49,64.76,6.67,6.23,51.72,0.0,0.98,0.00,0.00,84.32,12.26,13.18,48.18,4.24,8.82,32.46,0.0,0.0,-,0.00,100.00,0.0,90.75,0.907,15724
936,"2009-12-12 - Bruins 2, Islanders 3",Boston Bruins,Limited ReportFull Report,53.183333333332996,51.93,27.53,65.35,37.78,19.69,65.74,27.51,14.7,65.17,2.07,0.92,69.12,1.55,0.53,74.57,21.86,9.73,69.2,5.33,1.87,74.02,3.16,1.89,62.56,1.06,0.0,100.00,33.48,100.00,16.38,7.96,67.3,7.17,3.96,64.42,0.0,0.0,-,0.00,100.00,23.19,14.65,61.28,15.02,6.82,68.79,0.94,0.0,100.00,6.24,100.00,7.52,93.72,1.012,13744
937,"2009-12-12 - Bruins 2, Islanders 3",New York Islanders,Limited ReportFull Report,53.183333333332996,27.53,51.93,34.65,19.69,37.78,34.26,14.7,27.51,34.83,0.92,2.07,30.88,0.53,1.55,25.43,9.73,21.86,30.8,1.87,5.33,25.98,1.89,3.16,37.44,0.0,1.06,0.00,0.00,66.52,7.96,16.38,32.7,3.96,7.17,35.58,0.0,0.0,-,0.00,100.00,14.65,23.19,38.72,6.82,15.02,31.21,0.0,0.94,0.00,0.00,93.76,6.28,92.48,0.988,13744
938,"2009-12-12 - Sabres 3, Rangers 2",Buffalo Sabres,Limited ReportFull Report,43.383333333333,38.49,49.99,43.5,30.87,35.44,46.55,27.51,27.28,50.21,2.07,0.0,100.00,2.18,2.54,46.23,24.8,33.07,42.85,9.84,14.49,40.44,9.78,11.88,45.15,2.07,0.0,100.00,21.15,100.00,15.07,18.31,45.15,8.4,8.53,49.63,0.0,0.0,-,0.00,100.00,11.6,16.9,40.69,8.37,6.73,55.43,0.0,0.0,-,0.00,100.00,7.52,100.0,1.075,18200
939,"2009-12-12 - Sabres 3, Rangers 2",New York Rangers,Limited ReportFull Report,43.383333333333,49.99,38.49,56.5,35.44,30.87,53.45,27.28,27.51,49.79,0.0,2.07,0.00,2.54,2.18,53.77,33.07,24.8,57.15,14.49,9.84,59.56,11.88,9.78,54.85,0.0,2.07,0.00,0.00,78.85,18.31,15.07,54.85,8.53,8.4,50.37,0.0,0.0,-,0.00,100.00,16.9,11.6,59.31,6.73,8.37,44.57,0.0,0.0,-,0.00,100.00,0.0,92.48,0.925,18200
940,"2009-12-12 - Canadiens 3, Thrashers 4",Atlanta Thrashers,Limited ReportFull Report,39.966666666666995,46.35,23.65,66.22,33.0,17.25,65.67,25.86,9.7,72.71,2.8,2.13,56.75,2.05,0.85,70.72,26.33,11.76,69.12,6.28,5.48,53.41,4.49,3.28,57.79,0.92,0.0,100.00,20.43,100.00,19.78,6.29,75.87,11.2,2.1,84.21,0.96,2.09,31.48,8.58,0.42,15.46,10.91,58.61,9.29,4.41,67.83,0.88,0.0,100.00,9.51,100.00,10.82,78.02,0.888,16616
941,"2009-12-12 - Canadiens 3, Thrashers 4",Montreal Canadiens,Limited ReportFull Report,39.966666666666995,23.65,46.35,33.78,17.25,33.0,34.33,9.7,25.86,27.29,2.13,2.8,43.25,0.85,2.05,29.28,11.76,26.33,30.88,5.48,6.28,46.59,3.28,4.49,42.21,0.0,0.92,0.00,0.00,79.57,6.29,19.78,24.13,2.1,11.2,15.79,2.09,0.96,68.52,99.58,91.42,10.91,15.46,41.39,4.41,9.29,32.17,0.0,0.88,0.00,0.00,90.49,21.98,89.18,1.112,16616
942,"2009-12-12 - Ducks 3, Blue Jackets 1",Anaheim Ducks,Limited ReportFull Report,49.48333333333299,38.89,34.64,52.89,26.84,25.83,50.96,22.46,22.23,50.25,2.13,0.95,69.16,1.45,1.37,51.46,18.41,11.89,60.76,4.36,7.22,37.68,3.28,6.32,34.15,2.14,0.0,100.00,65.24,100.00,14.15,4.54,75.7,7.4,1.87,79.79,0.0,1.03,0.00,0.00,45.15,16.12,20.08,44.52,11.76,13.87,45.9,0.0,0.0,-,0.00,100.00,9.5,95.72,1.052,14461
943,"2009-12-12 - Ducks 3, Blue Jackets 1",Columbus Blue Jackets,Limited ReportFull Report,49.48333333333299,34.64,38.89,47.11,25.83,26.84,49.04,22.23,22.46,49.75,0.95,2.13,30.84,1.37,1.45,48.54,11.89,18.41,39.24,7.22,4.36,62.32,6.32,3.28,65.85,0.0,2.14,0.00,0.00,34.76,4.54,14.15,24.3,1.87,7.4,20.21,1.03,0.0,100.00,54.85,100.00,20.08,16.12,55.48,13.87,11.76,54.1,0.0,0.0,-,0.00,100.00,4.28,90.5,0.948,14461
944,"2009-12-12 - Panthers 2, Penguins 3",Florida Panthers,Limited ReportFull Report,43.7,42.34,46.27,47.78,27.4,38.09,41.84,22.3,28.37,44.01,1.01,1.87,35.13,1.28,1.74,42.40,13.47,25.84,34.27,7.38,8.61,46.16,6.26,6.75,48.11,1.01,1.86,35.20,16.14,72.46,6.09,17.33,26.01,3.09,9.67,24.19,0.0,0.0,-,0.00,100.00,21.73,15.98,57.62,11.8,12.02,49.55,0.0,0.0,-,0.00,100.00,4.53,93.42,0.98,16977
945,"2009-12-12 - Panthers 2, Penguins 3",Pittsburgh Penguins,Limited ReportFull Report,43.7,46.27,42.34,52.22,38.09,27.4,58.16,28.37,22.3,55.99,1.87,1.01,64.87,1.74,1.28,57.60,25.84,13.47,65.73,8.61,7.38,53.84,6.75,6.26,51.89,1.86,1.01,64.80,27.54,83.86,17.33,6.09,73.99,9.67,3.09,75.81,0.0,0.0,-,0.00,100.00,15.98,21.73,42.38,12.02,11.8,50.45,0.0,0.0,-,0.00,100.00,6.58,95.47,1.02,16977
946,"2009-12-12 - Red Wings 3, Predators 2",Detroit Red Wings,Limited ReportFull Report,43.73333333333299,43.72,35.01,55.53,30.8,29.67,50.94,21.01,26.93,43.83,2.13,0.92,69.78,1.88,1.26,59.80,22.53,12.98,63.44,10.91,2.7,80.16,9.72,2.72,78.15,2.14,0.0,100.00,22.01,100.00,11.71,10.29,53.24,5.19,5.7,47.64,0.0,0.96,0.00,0.00,83.14,15.86,18.22,46.55,5.16,15.58,24.87,0.0,0.0,-,0.00,100.00,10.15,96.57,1.067,16673
947,"2009-12-12 - Red Wings 3, Predators 2",Nashville Predators,Limited ReportFull Report,43.73333333333299,35.01,43.72,44.47,29.67,30.8,49.06,26.93,21.01,56.17,0.92,2.13,30.22,1.26,1.88,40.20,12.98,22.53,36.56,2.7,10.91,19.84,2.72,9.72,21.85,0.0,2.14,0.00,0.00,77.99,10.29,11.71,46.76,5.7,5.19,52.36,0.96,0.0,100.00,16.86,100.00,18.22,15.86,53.45,15.58,5.16,75.13,0.0,0.0,-,0.00,100.00,3.43,89.85,0.9329999999999999,16673
948,"2009-12-12 - Sharks 1, Coyotes 2",Phoenix Coyotes,Limited ReportFull Report,36.416666666667,31.49,37.88,45.39,27.94,26.78,51.06,22.8,17.18,57.04,0.99,0.0,100.00,1.59,1.7,48.33,18.1,23.68,43.32,10.85,9.13,54.32,10.05,4.95,66.98,0.99,0.0,100.00,9.85,100.00,7.26,14.25,33.74,6.07,7.9,43.44,0.0,0.0,-,0.00,100.00,10.66,14.19,42.9,6.36,4.54,58.33,0.0,0.0,-,0.00,100.00,4.34,100.0,1.043,10650
949,"2009-12-12 - Sharks 1, Coyotes 2",San Jose Sharks,Limited ReportFull Report,36.416666666667,37.88,31.49,54.61,26.78,27.94,48.94,17.18,22.8,42.96,0.0,0.99,0.00,1.7,1.59,51.67,23.68,18.1,56.68,9.13,10.85,45.68,4.95,10.05,33.02,0.0,0.99,0.00,0.00,90.15,14.25,7.26,66.26,7.9,6.07,56.56,0.0,0.0,-,0.00,100.00,14.19,10.66,57.1,4.54,6.36,41.67,0.0,0.0,-,0.00,100.00,0.0,95.66,0.9570000000000001,10650
950,"2009-12-12 - Wild 3, Canucks 4",Minnesota Wild,Limited ReportFull Report,44.48333333333299,35.46,45.62,43.73,28.53,31.33,47.66,24.78,20.94,54.2,1.01,0.99,50.64,1.74,1.4,55.52,20.62,19.1,51.92,11.96,7.92,60.18,10.84,4.03,72.87,1.04,0.0,100.00,9.56,100.00,8.58,11.36,43.03,6.96,6.01,53.67,0.0,0.94,0.00,0.00,84.33,11.96,20.63,36.69,6.35,7.76,45.01,0.0,0.0,-,0.00,100.00,4.09,95.28,0.9940000000000001,18810
951,"2009-12-12 - Wild 3, Canucks 4",Vancouver Canucks,Limited ReportFull Report,44.48333333333299,45.62,35.46,56.27,31.33,28.53,52.34,20.94,24.78,45.8,0.99,1.01,49.36,1.4,1.74,44.48,19.1,20.62,48.08,7.92,11.96,39.82,4.03,10.84,27.13,0.0,1.04,0.00,0.00,90.44,11.36,8.58,56.97,6.01,6.96,46.33,0.94,0.0,100.00,15.67,100.00,20.63,11.96,63.31,7.76,6.35,54.99,0.0,0.0,-,0.00,100.00,4.72,95.91,1.006,18810
952,"2009-12-12 - Stars 2, Kings 3",Dallas Stars,Limited ReportFull Report,49.433333333332996,40.46,43.2,48.36,32.8,31.3,51.17,20.11,18.41,52.22,2.11,1.85,53.35,1.69,1.21,58.41,23.75,17.4,57.71,8.68,5.35,61.86,5.39,3.55,60.31,1.06,1.84,36.57,19.64,48.23,15.24,11.97,56.01,8.44,5.7,59.7,1.05,0.0,100.00,12.46,100.00,14.59,23.05,38.76,5.24,9.07,36.62,0.0,0.0,-,0.00,100.00,10.5,89.96,1.005,18118
953,"2009-12-12 - Stars 2, Kings 3",Los Angeles Kings,Limited ReportFull Report,49.433333333332996,43.2,40.46,51.64,31.3,32.8,48.83,18.41,20.11,47.78,1.85,2.11,46.65,1.21,1.69,41.59,17.4,23.75,42.29,5.35,8.68,38.14,3.55,5.39,39.69,1.84,1.06,63.43,51.77,80.36,11.97,15.24,43.99,5.7,8.44,40.3,0.0,1.05,0.00,0.00,87.54,23.05,14.59,61.24,9.07,5.24,63.38,0.0,0.0,-,0.00,100.00,10.04,89.5,0.995,18118
954,"2009-12-13 - Lightning 0, Blackhawks 4",Chicago Blackhawks,Limited ReportFull Report,38.766666666667,39.39,17.74,68.94,24.12,14.22,62.91,16.55,9.44,63.68,2.93,0.0,100.00,1.82,0.77,70.32,29.5,12.63,70.01,6.06,3.13,65.91,5.12,0.99,83.77,0.98,0.0,100.00,19.10,100.00,23.89,9.18,72.24,9.93,6.74,59.58,1.89,0.0,100.00,19.03,100.00,7.64,5.67,57.38,1.13,1.94,36.89,0.0,0.0,-,0.00,100.00,17.69,100.0,1.177,21081
955,"2009-12-13 - Lightning 0, Blackhawks 4",Tampa Bay Lightning,Limited ReportFull Report,38.766666666667,17.74,39.39,31.06,14.22,24.12,37.09,9.44,16.55,36.32,0.0,2.93,0.00,0.77,1.82,29.68,12.63,29.5,29.99,3.13,6.06,34.09,0.99,5.12,16.23,0.0,0.98,0.00,0.00,80.90,9.18,23.89,27.76,6.74,9.93,40.42,0.0,1.89,0.00,0.00,80.97,5.67,7.64,42.62,1.94,1.13,63.11,0.0,0.0,-,0.00,100.00,0.0,82.31,0.823,21081
956,"2009-12-13 - Flames 2, Avalanche 3",Calgary Flames,Limited ReportFull Report,38.133333333333,30.48,30.76,49.77,21.28,24.41,46.58,14.56,17.35,45.63,1.01,1.98,33.91,1.12,2.2,33.78,11.9,18.86,38.69,4.06,9.8,29.29,4.01,8.02,33.33,0.0,1.98,0.00,0.00,75.33,7.71,9.14,45.75,3.98,1.0,79.98,1.02,0.0,100.00,25.69,100.00,15.04,10.25,59.48,5.7,8.31,40.69,0.0,0.0,-,0.00,100.00,6.97,88.6,0.956,11448
957,"2009-12-13 - Flames 2, Avalanche 3",Colorado Avalanche,Limited ReportFull Report,38.133333333333,30.76,30.48,50.23,24.41,21.28,53.42,17.35,14.56,54.37,1.98,1.01,66.09,2.2,1.12,66.22,18.86,11.9,61.31,9.8,4.06,70.71,8.02,4.01,66.67,1.98,0.0,100.00,24.67,100.00,9.14,7.71,54.25,1.0,3.98,20.02,0.0,1.02,0.00,0.00,74.31,10.25,15.04,40.52,8.31,5.7,59.31,0.0,0.0,-,0.00,100.00,11.4,93.03,1.044,11448
958,"2009-12-14 - Flyers 3, Bruins 1",Boston Bruins,Limited ReportFull Report,47.216666666667,43.21,42.26,50.56,32.58,37.02,46.81,24.17,26.6,47.6,0.94,2.07,31.33,1.72,1.7,50.40,18.91,14.79,56.11,8.26,5.32,60.84,6.44,4.21,60.47,0.94,1.01,48.24,14.61,76.02,10.68,9.48,52.98,6.83,6.17,52.51,0.0,0.0,-,0.00,100.00,22.29,25.42,46.72,9.86,15.03,39.62,0.0,1.05,0.00,0.00,92.99,3.9,92.23,0.961,17565
959,"2009-12-14 - Flyers 3, Bruins 1",Philadelphia Flyers,Limited ReportFull Report,47.216666666667,42.26,43.21,49.44,37.02,32.58,53.19,26.6,24.17,52.4,2.07,0.94,68.67,1.7,1.72,49.60,14.79,18.91,43.89,5.32,8.26,39.16,4.21,6.44,39.53,1.01,0.94,51.76,23.98,85.39,9.48,10.68,47.02,6.17,6.83,47.49,0.0,0.0,-,0.00,100.00,25.42,22.29,53.28,15.03,9.86,60.38,1.05,0.0,100.00,7.01,100.00,7.77,96.1,1.0390000000000001,17565
960,"2009-12-14 - Senators 2, Maple Leafs 3",Ottawa Senators,Limited ReportFull Report,49.98333333333299,40.67,50.77,44.48,28.03,34.18,45.05,18.06,23.11,43.87,1.01,2.83,26.32,1.8,1.35,57.12,20.54,22.68,47.53,9.46,2.93,76.36,5.21,2.96,63.73,0.0,0.94,0.00,0.00,68.23,11.03,20.06,35.47,4.04,8.87,31.28,1.06,1.9,35.82,26.21,78.63,17.63,22.36,44.08,7.93,11.3,41.23,0.0,0.0,-,0.00,100.00,5.6,87.75,0.934,19315
961,"2009-12-14 - Senators 2, Maple Leafs 3",Toronto Maple Leafs,Limited ReportFull Report,49.98333333333299,50.77,40.67,55.52,34.18,28.03,54.95,23.11,18.06,56.13,2.83,1.01,73.68,1.35,1.8,42.88,22.68,20.54,52.47,2.93,9.46,23.64,2.96,5.21,36.27,0.94,0.0,100.00,31.77,100.00,20.06,11.03,64.53,8.87,4.04,68.72,1.9,1.06,64.18,21.37,73.79,22.36,17.63,55.92,11.3,7.93,58.77,0.0,0.0,-,0.00,100.00,12.25,94.4,1.0659999999999998,19315
962,"2009-12-14 - Panthers 7, Islanders 1",Florida Panthers,Limited ReportFull Report,52.6,51.25,46.56,52.4,35.17,29.13,54.7,24.99,24.85,50.14,4.26,0.95,81.76,2.09,1.83,53.23,26.55,21.49,55.26,14.6,5.15,73.93,10.02,5.14,66.10,3.22,0.93,77.61,32.15,81.92,12.19,16.22,42.89,4.24,7.46,36.26,0.0,0.0,-,0.00,100.00,17.8,22.54,44.12,10.89,12.05,47.47,1.11,0.0,100.00,10.20,100.00,17.07,96.17,1.1320000000000001,10489
963,"2009-12-14 - Panthers 7, Islanders 1",New York Islanders,Limited ReportFull Report,52.6,46.56,51.25,47.6,29.13,35.17,45.3,24.85,24.99,49.86,0.95,4.26,18.24,1.83,2.09,46.77,21.49,26.55,44.74,5.15,14.6,26.07,5.14,10.02,33.90,0.93,3.22,22.39,18.08,67.85,16.22,12.19,57.11,7.46,4.24,63.74,0.0,0.0,-,0.00,100.00,22.54,17.8,55.88,12.05,10.89,52.53,0.0,1.11,0.00,0.00,89.80,3.83,82.93,0.868,10489
964,"2009-12-14 - Thrashers 3, Rangers 2",Atlanta Thrashers,Limited ReportFull Report,48.51666666666701,38.81,50.56,43.43,27.97,39.51,41.45,20.5,32.21,38.9,0.0,0.0,-,2.04,2.8,42.12,27.12,34.25,44.19,7.72,12.88,37.47,6.62,10.23,39.30,0.0,0.0,-,0.00,100.00,19.54,21.12,48.06,9.56,14.27,40.11,0.0,0.0,-,0.00,100.00,9.55,15.28,38.47,2.2,6.73,24.66,0.0,0.0,-,0.00,100.00,0.0,100.0,1.0,18200
965,"2009-12-14 - Thrashers 3, Rangers 2",New York Rangers,Limited ReportFull Report,48.51666666666701,50.56,38.81,56.57,39.51,27.97,58.55,32.21,20.5,61.1,0.0,0.0,-,2.8,2.04,57.88,34.25,27.12,55.81,12.88,7.72,62.53,10.23,6.62,60.70,0.0,0.0,-,0.00,100.00,21.12,19.54,51.94,14.27,9.56,59.89,0.0,0.0,-,0.00,100.00,15.28,9.55,61.53,6.73,2.2,75.34,0.0,0.0,-,0.00,100.00,0.0,100.0,1.0,18200
966,"2009-12-14 - Predators 5, Blue Jackets 3",Columbus Blue Jackets,Limited ReportFull Report,40.783333333333005,28.96,41.95,40.84,24.16,35.9,40.22,15.23,28.05,35.19,0.92,4.24,17.79,1.04,2.41,30.16,12.26,19.74,38.31,4.34,12.34,26.02,4.34,11.13,28.07,0.91,2.15,29.66,20.90,80.66,7.75,7.49,50.85,2.71,5.19,34.33,0.0,2.1,0.00,0.00,59.43,15.26,18.59,45.09,8.11,11.96,40.41,0.0,0.0,-,0.00,100.00,6.02,84.89,0.909,12856
967,"2009-12-14 - Predators 5, Blue Jackets 3",Nashville Predators,Limited ReportFull Report,40.783333333333005,41.95,28.96,59.16,35.9,24.16,59.78,28.05,15.23,64.81,4.24,0.92,82.21,2.41,1.04,69.84,19.74,12.26,61.69,12.34,4.34,73.98,11.13,4.34,71.93,2.15,0.91,70.34,19.34,79.10,7.49,7.75,49.15,5.19,2.71,65.67,2.1,0.0,100.00,40.57,100.00,18.59,15.26,54.91,11.96,8.11,59.59,0.0,0.0,-,0.00,100.00,15.11,93.98,1.091,12856
968,"2009-12-14 - Sabres 4, Canadiens 3",Buffalo Sabres,Limited ReportFull Report,44.76666666666701,49.8,40.21,55.32,29.73,25.43,53.89,20.25,19.56,50.87,2.07,0.92,69.12,1.52,1.48,50.66,19.71,17.17,53.45,7.39,8.49,46.56,6.26,5.68,52.44,1.06,0.0,100.00,16.91,100.00,12.26,8.64,58.67,1.03,4.87,17.45,0.0,0.96,0.00,0.00,80.25,24.2,16.95,58.8,12.81,8.97,58.82,0.94,0.0,100.00,7.32,100.00,10.21,95.28,1.055,21273
969,"2009-12-14 - Sabres 4, Canadiens 3",Montreal Canadiens,Limited ReportFull Report,44.76666666666701,40.21,49.8,44.68,25.43,29.73,46.11,19.56,20.25,49.13,0.92,2.07,30.88,1.48,1.52,49.34,17.17,19.71,46.55,8.49,7.39,53.44,5.68,6.26,47.56,0.0,1.06,0.00,0.00,83.09,8.64,12.26,41.33,4.87,1.03,82.55,0.96,0.0,100.00,19.75,100.00,16.95,24.2,41.2,8.97,12.81,41.18,0.0,0.94,0.00,0.00,92.68,4.72,89.79,0.945,21273
970,"2009-12-14 - Coyotes 2, Red Wings 3",Detroit Red Wings,Limited ReportFull Report,45.216666666667,41.0,44.39,48.01,33.1,37.45,46.92,23.69,26.87,46.86,1.93,2.03,48.78,1.51,1.4,51.96,17.18,19.71,46.57,6.01,3.98,60.15,5.08,2.96,63.19,0.0,1.04,0.00,0.00,64.98,11.36,15.37,42.49,4.96,10.94,31.19,0.95,0.0,100.00,19.11,100.00,21.21,20.59,50.75,13.86,11.0,55.74,1.06,0.93,53.26,7.66,91.53,8.15,92.45,1.006,18795
971,"2009-12-14 - Coyotes 2, Red Wings 3",Phoenix Coyotes,Limited ReportFull Report,45.216666666667,44.39,41.0,51.99,37.45,33.1,53.08,26.87,23.69,53.14,2.03,1.93,51.22,1.4,1.51,48.04,19.71,17.18,53.43,3.98,6.01,39.85,2.96,5.08,36.81,1.04,0.0,100.00,35.02,100.00,15.37,11.36,57.51,10.94,4.96,68.81,0.0,0.95,0.00,0.00,80.89,20.59,21.21,49.25,11.0,13.86,44.26,0.93,1.06,46.74,8.47,92.34,7.55,91.85,0.9940000000000001,18795
972,"2009-12-14 - Kings 1, Canucks 3",Los Angeles Kings,Limited ReportFull Report,42.783333333333005,28.32,38.56,42.34,25.91,27.81,48.24,16.33,22.64,41.91,1.01,1.93,34.43,1.73,1.7,50.47,14.84,15.91,48.25,9.99,5.86,63.02,7.91,5.93,57.18,1.04,1.93,34.91,13.09,67.41,4.88,10.18,32.42,1.0,1.0,50.15,0.0,0.0,-,0.00,100.00,13.95,22.37,38.42,7.31,16.15,31.16,0.0,0.0,-,0.00,100.00,6.21,91.47,0.977,18810
973,"2009-12-14 - Kings 1, Canucks 3",Vancouver Canucks,Limited ReportFull Report,42.783333333333005,38.56,28.32,57.66,27.81,25.91,51.76,22.64,16.33,58.09,1.93,1.01,65.57,1.7,1.73,49.53,15.91,14.84,51.75,5.86,9.99,36.98,5.93,7.91,42.82,1.93,1.04,65.09,32.59,86.91,10.18,4.88,67.58,1.0,1.0,49.85,0.0,0.0,-,0.00,100.00,22.37,13.95,61.58,16.15,7.31,68.84,0.0,0.0,-,0.00,100.00,8.53,93.79,1.023,18810
974,"2009-12-15 - Flyers 1, Penguins 6",Philadelphia Flyers,Limited ReportFull Report,42.55,27.08,44.49,37.83,19.45,35.24,35.57,11.16,27.74,28.69,0.0,2.97,0.00,0.66,2.24,22.70,3.8,23.78,13.79,1.98,10.11,16.36,0.97,8.21,10.61,0.0,1.95,0.00,0.00,76.20,1.79,13.93,11.4,0.0,6.2,0.0,0.0,1.0,0.00,-,83.82,18.7,18.6,50.14,9.58,12.27,43.84,0.0,0.0,-,0.00,100.00,0.0,89.29,0.893,17086
975,"2009-12-15 - Flyers 1, Penguins 6",Pittsburgh Penguins,Limited ReportFull Report,42.55,44.49,27.08,62.17,35.24,19.45,64.43,27.74,11.16,71.31,2.97,0.0,100.00,2.24,0.66,77.30,23.78,3.8,86.21,10.11,1.98,83.64,8.21,0.97,89.39,1.95,0.0,100.00,23.80,100.00,13.93,1.79,88.6,6.2,0.0,100.0,1.0,0.0,100.00,16.18,-,18.6,18.7,49.86,12.27,9.58,56.16,0.0,0.0,-,0.00,100.00,10.71,100.0,1.107,17086
976,"2009-12-15 - Flames 3, Blues 4",Calgary Flames,Limited ReportFull Report,44.583333333332995,34.89,40.79,46.1,23.8,31.04,43.4,16.45,21.38,43.49,2.07,2.83,42.21,1.32,1.54,46.18,18.88,18.02,51.16,4.26,8.41,33.62,3.16,5.68,35.78,1.06,0.94,52.92,33.48,83.41,14.53,9.57,60.29,9.32,4.86,65.74,0.0,0.95,0.00,0.00,80.48,13.21,18.82,41.24,3.96,9.96,28.47,0.94,0.95,49.79,23.68,90.50,12.57,86.76,0.993,19150
977,"2009-12-15 - Flames 3, Blues 4",St Louis Blues,Limited ReportFull Report,44.583333333332995,40.79,34.89,53.9,31.04,23.8,56.6,21.38,16.45,56.51,2.83,2.07,57.79,1.54,1.32,53.82,18.02,18.88,48.84,8.41,4.26,66.38,5.68,3.16,64.22,0.94,1.06,47.08,16.59,66.52,9.57,14.53,39.71,4.86,9.32,34.26,0.95,0.0,100.00,19.52,100.00,18.82,13.21,58.76,9.96,3.96,71.53,0.95,0.94,50.21,9.50,76.32,13.24,87.43,1.0070000000000001,19150
