,Game,Team,Unnamed: 2,TOI,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,HDCF,HDCA,HDCF%,HDSF,HDSA,HDSF%,HDGF,HDGA,HDGF%,HDSH%,HDSV%,MDCF,MDCA,MDCF%,MDSF,MDSA,MDSF%,MDGF,MDGA,MDGF%,MDSH%,MDSV%,LDCF,LDCA,LDCF%,LDSF,LDSA,LDSF%,LDGF,LDGA,LDGF%,LDSH%,LDSV%,SH%,SV%,PDO,Attendance
1133,"2009-01-03 - Flames 3, Predators 2",Nashville Predators,Limited ReportFull Report,40.85,32.63,42.1,43.66,24.53,32.42,43.08,15.74,21.09,42.74,1.89,3.08,38.00,1.71,1.52,53.04,15.33,17.4,46.84,8.41,8.21,50.61,5.68,6.01,48.57,0.94,3.08,23.42,16.59,48.78,6.88,9.14,42.94,2.91,2.06,58.62,0.95,0.0,100.00,32.53,100.00,13.04,21.06,38.25,7.17,11.98,37.45,0.0,0.0,-,0.00,100.00,11.99,85.4,0.9740000000000001,14321
1134,"2009-01-03 - Senators 1, Maple Leafs 3",Ottawa Senators,Limited ReportFull Report,38.55,37.85,32.62,53.71,26.2,26.0,50.2,18.7,18.52,50.24,0.0,1.93,0.00,1.2,1.16,50.94,19.27,17.11,52.97,3.25,3.75,46.41,2.17,3.79,36.40,0.0,0.99,0.00,0.00,73.86,16.05,13.44,54.42,7.33,5.81,55.78,0.0,0.95,0.00,0.00,83.69,16.61,13.52,55.14,8.01,8.07,49.80,0.0,0.0,-,0.00,100.00,0.0,89.57,0.8959999999999999,19406
1135,"2009-01-03 - Senators 1, Maple Leafs 3",Toronto Maple Leafs,Limited ReportFull Report,38.55,32.62,37.85,46.29,26.0,26.2,49.8,18.52,18.7,49.76,1.93,0.0,100.00,1.16,1.2,49.06,17.11,19.27,47.03,3.75,3.25,53.59,3.79,2.17,63.60,0.99,0.0,100.00,26.14,100.00,13.44,16.05,45.58,5.81,7.33,44.22,0.95,0.0,100.00,16.31,100.00,13.52,16.61,44.86,8.07,8.01,50.20,0.0,0.0,-,0.00,100.00,10.43,100.0,1.104,19406
1136,"2009-01-03 - Rangers 1, Capitals 2",New York Rangers,Limited ReportFull Report,44.316666666667004,32.11,40.62,44.15,23.13,27.44,45.74,18.06,18.59,49.28,1.06,0.0,100.00,0.0,0.0,-,2.04,1.9,51.78,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,-,-,2.01,1.93,51.01,1.03,0.97,51.43,0.0,0.0,-,0.00,100.00,19.86,24.76,44.51,15.68,17.93,46.65,1.05,0.0,100.00,6.72,100.00,5.85,100.0,1.058,18277
1137,"2009-01-03 - Rangers 1, Capitals 2",Washington Capitals,Limited ReportFull Report,44.316666666667004,40.62,32.11,55.85,27.44,23.13,54.26,18.59,18.06,50.72,0.0,1.06,0.00,0.0,0.0,-,1.9,2.04,48.22,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,-,-,1.93,2.01,48.99,0.97,1.03,48.57,0.0,0.0,-,0.00,100.00,24.76,19.86,55.49,17.93,15.68,53.35,0.0,1.05,0.00,0.00,93.28,0.0,94.15,0.9420000000000001,18277
1138,"2009-01-03 - Hurricanes 3, Lightning 2",Carolina Hurricanes,Limited ReportFull Report,44.65,41.05,34.33,54.45,30.53,28.68,51.56,24.13,15.52,60.86,2.07,1.93,51.70,1.48,1.41,51.24,25.43,19.0,57.24,7.59,5.57,57.68,5.31,2.9,64.67,0.0,1.93,0.00,0.00,33.42,17.84,13.51,56.90,9.45,5.84,61.80,1.06,0.0,100.00,11.20,100.00,14.76,15.08,49.46,9.39,6.76,58.14,1.05,0.0,100.00,11.23,100.00,8.57,87.55,0.961,15873
1139,"2009-01-03 - Hurricanes 3, Lightning 2",Tampa Bay Lightning,Limited ReportFull Report,44.65,34.33,41.05,45.55,28.68,30.53,48.44,15.52,24.13,39.14,1.93,2.07,48.30,1.41,1.48,48.76,19.0,25.43,42.76,5.57,7.59,42.32,2.9,5.31,35.33,1.93,0.0,100.00,66.58,100.00,13.51,17.84,43.10,5.84,9.45,38.20,0.0,1.06,0.00,0.00,88.80,15.08,14.76,50.54,6.76,9.39,41.86,0.0,1.05,0.00,0.00,88.77,12.45,91.43,1.0390000000000001,15873
1140,"2009-01-03 - Red Wings 2, Wild 2",Detroit Red Wings,Limited ReportFull Report,50.133333333333,49.98,41.67,54.54,36.53,32.24,53.12,26.1,20.86,55.57,1.06,0.94,52.82,0.0,0.0,-,1.11,0.95,53.73,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,-,-,1.12,0.97,53.66,1.07,0.97,52.45,0.0,0.95,0.00,0.00,2.40,35.2,31.38,52.87,24.75,20.01,55.29,1.05,0.0,100.00,4.26,100.00,4.05,95.48,0.995,18568
1141,"2009-01-03 - Red Wings 2, Wild 2",Minnesota Wild,Limited ReportFull Report,50.133333333333,41.67,49.98,45.46,32.24,36.53,46.88,20.86,26.1,44.43,0.94,1.06,47.18,0.0,0.0,-,0.95,1.11,46.27,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,-,-,0.97,1.12,46.34,0.97,1.07,47.55,0.95,0.0,100.00,97.60,100.00,31.38,35.2,47.13,20.01,24.75,44.71,0.0,1.05,0.00,0.00,95.74,4.52,95.95,1.005,18568
1142,"2009-01-03 - Blue Jackets 2, Blues 5",Columbus Blue Jackets,Limited ReportFull Report,34.466666666666995,28.14,25.47,52.49,20.12,21.07,48.85,14.3,13.96,50.62,2.03,0.0,100.00,0.9,1.4,39.31,13.78,14.63,48.50,2.01,6.54,23.46,1.98,5.68,25.89,1.01,0.0,100.00,50.95,100.00,11.46,8.17,58.38,4.93,3.97,55.42,0.0,0.0,-,0.00,100.00,12.98,8.43,60.62,6.35,4.22,60.10,0.93,0.0,100.00,14.67,100.00,14.16,100.0,1.1420000000000001,19150
1143,"2009-01-03 - Blue Jackets 2, Blues 5",St Louis Blues,Limited ReportFull Report,34.466666666666995,25.47,28.14,47.51,21.07,20.12,51.15,13.96,14.3,49.38,0.0,2.03,0.00,1.4,0.9,60.69,14.63,13.78,51.50,6.54,2.01,76.54,5.68,1.98,74.11,0.0,1.01,0.00,0.00,49.05,8.17,11.46,41.62,3.97,4.93,44.58,0.0,0.0,-,0.00,100.00,8.43,12.98,39.38,4.22,6.35,39.90,0.0,0.93,0.00,0.00,85.33,0.0,85.84,0.858,19150
1144,"2009-01-03 - Stars 1, Oilers 4",Dallas Stars,Limited ReportFull Report,42.1,53.13,34.56,60.59,36.52,26.64,57.82,25.25,13.71,64.8,1.0,2.92,25.61,1.97,1.79,52.44,22.35,19.61,53.26,5.91,6.99,45.80,3.87,3.0,56.38,1.02,0.96,51.46,26.39,67.82,16.01,12.89,55.41,8.72,8.22,51.48,0.0,0.94,0.00,0.00,88.54,23.36,11.87,66.30,11.5,2.14,84.29,0.0,0.95,0.00,0.00,55.86,3.98,78.72,0.8270000000000001,16839
1145,"2009-01-03 - Stars 1, Oilers 4",Edmonton Oilers,Limited ReportFull Report,42.1,34.56,53.13,39.41,26.64,36.52,42.18,13.71,25.25,35.2,2.92,1.0,74.39,1.79,1.97,47.56,19.61,22.35,46.74,6.99,5.91,54.20,3.0,3.87,43.62,0.96,1.02,48.54,32.18,73.61,12.89,16.01,44.59,8.22,8.72,48.52,0.94,0.0,100.00,11.46,100.00,11.87,23.36,33.70,2.14,11.5,15.71,0.95,0.0,100.00,44.14,100.00,21.28,96.02,1.173,16839
1146,"2009-01-03 - Flyers 1, Kings 2",Los Angeles Kings,Limited ReportFull Report,43.05,37.48,35.44,51.4,23.93,30.26,44.16,14.32,20.82,40.75,0.0,1.06,0.00,0.84,1.5,35.90,10.47,17.94,36.85,3.74,7.56,33.09,2.84,5.39,34.50,0.0,1.06,0.00,0.00,80.36,6.76,10.34,39.52,0.97,4.11,19.10,0.0,0.0,-,0.00,100.00,22.2,14.5,60.48,8.61,9.21,48.32,0.0,0.0,-,0.00,100.00,0.0,94.93,0.9490000000000001,18118
1147,"2009-01-03 - Flyers 1, Kings 2",Philadelphia Flyers,Limited ReportFull Report,43.05,35.44,37.48,48.6,30.26,23.93,55.84,20.82,14.32,59.25,1.06,0.0,100.00,1.5,0.84,64.10,17.94,10.47,63.15,7.56,3.74,66.91,5.39,2.84,65.50,1.06,0.0,100.00,19.64,100.00,10.34,6.76,60.48,4.11,0.97,80.90,0.0,0.0,-,0.00,100.00,14.5,22.2,39.52,9.21,8.61,51.68,0.0,0.0,-,0.00,100.00,5.07,100.0,1.051,18118
1148,"2009-01-03 - Islanders 3, Sharks 5",New York Islanders,Limited ReportFull Report,48.75,35.62,73.6,32.61,27.04,55.19,32.89,18.57,41.63,30.85,1.0,2.92,25.61,1.67,3.54,32.08,18.21,32.32,36.04,7.82,14.84,34.51,4.8,12.11,28.39,1.02,2.9,26.09,21.29,76.10,10.19,17.71,36.54,6.8,11.22,37.74,0.0,0.0,-,0.00,100.00,18.19,32.3,36.03,6.95,17.25,28.72,0.0,0.0,-,0.00,100.00,5.41,92.99,0.9840000000000001,17496
1149,"2009-01-03 - Islanders 3, Sharks 5",San Jose Sharks,Limited ReportFull Report,48.75,73.6,35.62,67.39,55.19,27.04,67.11,41.63,18.57,69.15,2.92,1.0,74.39,3.54,1.67,67.92,32.32,18.21,63.96,14.84,7.82,65.49,12.11,4.8,71.61,2.9,1.02,73.91,23.90,78.71,17.71,10.19,63.46,11.22,6.8,62.26,0.0,0.0,-,0.00,100.00,32.3,18.19,63.97,17.25,6.95,71.28,0.0,0.0,-,0.00,100.00,7.01,94.59,1.016,17496
1150,"2009-01-04 - Panthers 5, Canadiens 5",Florida Panthers,Limited ReportFull Report,41.233333333333,48.28,51.69,48.29,37.51,41.76,47.32,24.29,29.97,44.77,3.08,4.8,39.12,0.0,0.0,-,0.0,3.73,0.00,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,-,-,0.0,3.74,0.00,0.0,2.85,0.00,0.0,0.95,0.00,-,66.68,35.96,37.53,48.93,23.75,26.65,47.12,2.92,3.9,42.87,12.31,85.38,12.69,84.0,0.9670000000000001,21273
1151,"2009-01-04 - Panthers 5, Canadiens 5",Montreal Canadiens,Limited ReportFull Report,41.233333333333,51.69,48.28,51.71,41.76,37.51,52.68,29.97,24.29,55.23,4.8,3.08,60.88,0.0,0.0,-,3.73,0.0,100.00,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,-,-,3.74,0.0,100.00,2.85,0.0,100.00,0.95,0.0,100.00,33.32,-,37.53,35.96,51.07,26.65,23.75,52.88,3.9,2.92,57.13,14.62,87.69,16.0,87.31,1.033,21273
1152,"2009-01-04 - Lightning 4, Thrashers 1",Atlanta Thrashers,Limited ReportFull Report,47.566666666667004,31.03,49.64,38.47,25.53,39.17,39.46,20.36,33.44,37.84,0.92,2.16,29.81,1.34,2.28,36.98,12.3,27.91,30.58,5.18,9.01,36.48,3.4,7.88,30.15,0.91,1.08,45.62,26.67,86.28,6.94,19.18,26.58,5.52,11.96,31.59,0.0,1.04,0.00,0.00,91.30,16.45,20.35,44.69,10.5,13.64,43.50,0.0,0.0,-,0.00,100.00,4.5,93.54,0.98,10750
1153,"2009-01-04 - Lightning 4, Thrashers 1",Tampa Bay Lightning,Limited ReportFull Report,47.566666666667004,49.64,31.03,61.53,39.17,25.53,60.54,33.44,20.36,62.16,2.16,0.92,70.19,2.28,1.34,63.02,27.91,12.3,69.42,9.01,5.18,63.52,7.88,3.4,69.85,1.08,0.91,54.38,13.72,73.33,19.18,6.94,73.42,11.96,5.52,68.41,1.04,0.0,100.00,8.70,100.00,20.35,16.45,55.31,13.64,10.5,56.50,0.0,0.0,-,0.00,100.00,6.46,95.5,1.02,10750
1154,"2009-01-04 - Senators 3, Devils 4",New Jersey Devils,Limited ReportFull Report,43.666666666667005,36.34,26.9,57.46,29.23,22.55,56.46,19.25,14.97,56.25,1.85,1.06,63.62,1.52,1.3,53.99,18.07,14.03,56.30,7.11,7.61,48.31,4.43,4.33,50.56,1.84,1.06,63.43,41.42,75.58,10.75,6.54,62.16,7.51,5.32,58.57,0.0,0.0,-,0.00,100.00,17.45,12.88,57.54,7.28,5.33,57.72,0.0,0.0,-,0.00,100.00,9.6,92.94,1.025,14798
1155,"2009-01-04 - Senators 3, Devils 4",Ottawa Senators,Limited ReportFull Report,43.666666666667005,26.9,36.34,42.54,22.55,29.23,43.54,14.97,19.25,43.75,1.06,1.85,36.38,1.3,1.52,46.01,14.03,18.07,43.70,7.61,7.11,51.69,4.33,4.43,49.44,1.06,1.84,36.57,24.42,58.58,6.54,10.75,37.84,5.32,7.51,41.43,0.0,0.0,-,0.00,100.00,12.88,17.45,42.46,5.33,7.28,42.28,0.0,0.0,-,0.00,100.00,7.06,90.4,0.975,14798
1156,"2009-01-04 - Flames 2, Blackhawks 5",Calgary Flames,Limited ReportFull Report,45.933333333332996,39.37,44.2,47.11,29.5,36.46,44.72,26.65,27.32,49.38,1.01,0.94,51.74,0.0,0.0,-,0.96,0.95,50.33,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,-,-,0.92,0.97,48.92,0.97,0.97,50.08,0.0,0.0,-,0.00,100.00,28.61,36.23,44.12,24.38,27.2,47.27,0.94,0.95,49.79,3.85,96.52,3.8,96.55,1.003,22146
1157,"2009-01-04 - Flames 2, Blackhawks 5",Chicago Blackhawks,Limited ReportFull Report,45.933333333332996,44.2,39.37,52.89,36.46,29.5,55.28,27.32,26.65,50.62,0.94,1.01,48.26,0.0,0.0,-,0.95,0.96,49.67,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,-,-,0.97,0.92,51.08,0.97,0.97,49.92,0.0,0.0,-,0.00,100.00,36.23,28.61,55.88,27.2,24.38,52.73,0.95,0.94,50.21,3.48,96.15,3.45,96.2,0.997,22146
1158,"2009-01-04 - Wild 2, Avalanche 0",Colorado Avalanche,Limited ReportFull Report,43.0,47.48,53.46,47.04,30.71,40.35,43.22,21.35,28.89,42.5,0.0,1.08,0.00,1.55,1.62,48.90,20.17,22.39,47.39,9.58,7.9,54.79,6.96,4.51,60.70,0.0,1.08,0.00,0.00,76.00,10.32,14.75,41.17,2.71,7.61,26.24,0.0,0.0,-,0.00,100.00,20.69,26.03,44.28,10.46,14.69,41.58,0.0,0.0,-,0.00,100.00,0.0,96.28,0.963,14125
1159,"2009-01-04 - Wild 2, Avalanche 0",Minnesota Wild,Limited ReportFull Report,43.0,53.46,47.48,52.96,40.35,30.71,56.78,28.89,21.35,57.5,1.08,0.0,100.00,1.62,1.55,51.10,22.39,20.17,52.61,7.9,9.58,45.21,4.51,6.96,39.30,1.08,0.0,100.00,24.00,100.00,14.75,10.32,58.83,7.61,2.71,73.76,0.0,0.0,-,0.00,100.00,26.03,20.69,55.72,14.69,10.46,58.42,0.0,0.0,-,0.00,100.00,3.72,100.0,1.037,14125
1160,"2009-01-04 - Coyotes 0, Ducks 2",Anaheim Ducks,Limited ReportFull Report,46.033333333333,46.3,23.85,66.0,41.72,18.32,69.49,23.51,14.45,61.93,0.0,0.0,-,1.96,0.97,66.77,23.1,11.94,65.92,7.76,4.12,65.30,3.85,4.07,48.57,0.0,0.0,-,0.00,100.00,15.65,7.62,67.27,10.12,5.95,62.95,0.0,0.0,-,0.00,100.00,21.45,11.38,65.34,9.35,4.45,67.75,0.0,0.0,-,0.00,100.00,0.0,100.0,1.0,16878
1161,"2009-01-04 - Coyotes 0, Ducks 2",Phoenix Coyotes,Limited ReportFull Report,46.033333333333,23.85,46.3,34.0,18.32,41.72,30.51,14.45,23.51,38.07,0.0,0.0,-,0.97,1.96,33.23,11.94,23.1,34.08,4.12,7.76,34.70,4.07,3.85,51.43,0.0,0.0,-,0.00,100.00,7.62,15.65,32.73,5.95,10.12,37.05,0.0,0.0,-,0.00,100.00,11.38,21.45,34.66,4.45,9.35,32.25,0.0,0.0,-,0.00,100.00,0.0,100.0,1.0,16878
1162,"2009-01-04 - Stars 3, Canucks 2",Dallas Stars,Limited ReportFull Report,51.966666666667,37.05,42.71,46.45,31.51,38.29,45.14,23.69,32.28,42.33,1.01,1.93,34.43,1.69,1.95,46.50,24.09,22.67,51.52,9.07,11.56,43.98,6.98,10.75,39.38,0.0,1.93,0.00,0.00,82.04,14.83,11.14,57.11,8.07,6.96,53.71,1.02,0.0,100.00,12.67,100.00,10.78,16.37,39.71,7.78,12.29,38.78,0.0,0.0,-,0.00,100.00,4.28,94.01,0.983,18630
1163,"2009-01-04 - Stars 3, Canucks 2",Vancouver Canucks,Limited ReportFull Report,51.966666666667,42.71,37.05,53.55,38.29,31.51,54.86,32.28,23.69,57.67,1.93,1.01,65.57,1.95,1.69,53.50,22.67,24.09,48.48,11.56,9.07,56.02,10.75,6.98,60.62,1.93,0.0,100.00,17.96,100.00,11.14,14.83,42.89,6.96,8.07,46.29,0.0,1.02,0.00,0.00,87.33,16.37,10.78,60.29,12.29,7.78,61.22,0.0,0.0,-,0.00,100.00,5.99,95.72,1.0170000000000001,18630
1164,"2009-01-05 - Penguins 0, Rangers 4",New York Rangers,Limited ReportFull Report,37.883333333333,28.65,30.38,48.53,24.04,27.29,46.84,13.62,14.13,49.08,0.99,0.0,100.00,1.44,2.06,41.09,15.25,24.38,38.49,6.03,9.95,37.72,3.06,5.91,34.10,0.96,0.0,100.00,31.52,100.00,9.34,14.12,39.83,3.05,8.75,25.88,0.0,0.0,-,0.00,100.00,11.76,7.14,62.22,6.46,0.0,100.00,0.0,0.0,-,0.00,-,7.24,100.0,1.072,18200
1165,"2009-01-05 - Penguins 0, Rangers 4",Pittsburgh Penguins,Limited ReportFull Report,37.883333333333,30.38,28.65,51.47,27.29,24.04,53.16,14.13,13.62,50.92,0.0,0.99,0.00,2.06,1.44,58.91,24.38,15.25,61.51,9.95,6.03,62.28,5.91,3.06,65.90,0.0,0.96,0.00,0.00,68.48,14.12,9.34,60.17,8.75,3.05,74.12,0.0,0.0,-,0.00,100.00,7.14,11.76,37.78,0.0,6.46,0.00,0.0,0.0,-,-,100.00,0.0,92.76,0.9279999999999999,18200
1166,"2009-01-05 - Islanders 2, Oilers 3",Edmonton Oilers,Limited ReportFull Report,49.316666666667004,44.69,39.6,53.02,30.23,32.97,47.84,17.85,24.48,42.18,2.82,1.06,72.74,1.55,2.03,43.37,17.58,21.41,45.09,6.5,8.86,42.31,4.6,7.77,37.16,2.79,0.0,100.00,60.67,100.00,10.95,12.53,46.64,2.87,7.24,28.39,0.0,1.05,0.00,0.00,85.48,25.45,14.92,63.04,10.31,8.51,54.79,0.0,0.0,-,0.00,100.00,15.79,95.68,1.115,16839
1167,"2009-01-05 - Islanders 2, Oilers 3",New York Islanders,Limited ReportFull Report,49.316666666667004,39.6,44.69,46.98,32.97,30.23,52.16,24.48,17.85,57.82,1.06,2.82,27.26,2.03,1.55,56.63,21.41,17.58,54.91,8.86,6.5,57.69,7.77,4.6,62.84,0.0,2.79,0.00,0.00,39.33,12.53,10.95,53.36,7.24,2.87,71.61,1.05,0.0,100.00,14.52,100.00,14.92,25.45,36.96,8.51,10.31,45.21,0.0,0.0,-,0.00,100.00,4.32,84.21,0.885,16839
1168,"2009-01-06 - Wild 1, Bruins 0",Boston Bruins,Limited ReportFull Report,44.23333333333299,35.69,31.97,52.75,29.43,23.44,55.66,21.26,13.75,60.72,0.0,0.0,-,1.71,0.87,66.24,17.34,11.82,59.48,7.22,5.48,56.84,5.44,4.33,55.65,0.0,0.0,-,0.00,100.00,9.95,6.37,60.95,6.54,2.1,75.70,0.0,0.0,-,0.00,100.00,14.77,17.06,46.41,9.25,6.35,59.31,0.0,0.0,-,0.00,100.00,0.0,100.0,1.0,16272
1169,"2009-01-06 - Wild 1, Bruins 0",Minnesota Wild,Limited ReportFull Report,44.23333333333299,31.97,35.69,47.25,23.44,29.43,44.34,13.75,21.26,39.28,0.0,0.0,-,0.87,1.71,33.76,11.82,17.34,40.52,5.48,7.22,43.16,4.33,5.44,44.35,0.0,0.0,-,0.00,100.00,6.37,9.95,39.05,2.1,6.54,24.30,0.0,0.0,-,0.00,100.00,17.06,14.77,53.59,6.35,9.25,40.69,0.0,0.0,-,0.00,100.00,0.0,100.0,1.0,16272
1170,"2009-01-06 - Senators 2, Sabres 4",Buffalo Sabres,Limited ReportFull Report,41.783333333333005,28.76,37.78,43.22,25.21,32.58,43.62,21.02,25.9,44.8,2.92,2.02,59.11,1.21,1.13,51.79,13.16,9.92,57.01,5.01,5.0,50.07,4.07,3.95,50.75,1.95,1.04,65.36,48.03,73.77,8.26,4.88,62.86,6.05,4.01,60.13,0.95,0.0,100.00,15.67,100.00,15.22,23.14,39.67,11.1,17.35,39.01,0.0,0.94,0.00,0.00,94.59,13.88,92.2,1.061,18443
1171,"2009-01-06 - Senators 2, Sabres 4",Ottawa Senators,Limited ReportFull Report,41.783333333333005,37.78,28.76,56.78,32.58,25.21,56.38,25.9,21.02,55.2,2.02,2.92,40.89,1.13,1.21,48.21,9.92,13.16,42.99,5.0,5.01,49.93,3.95,4.07,49.25,1.04,1.95,34.64,26.23,51.97,4.88,8.26,37.14,4.01,6.05,39.87,0.0,0.95,0.00,0.00,84.33,23.14,15.22,60.33,17.35,11.1,60.99,0.94,0.0,100.00,5.41,100.00,7.8,86.12,0.9390000000000001,18443
1172,"2009-01-06 - Flyers 1, Capitals 1",Philadelphia Flyers,Limited ReportFull Report,48.066666666667004,31.95,60.54,34.55,20.47,41.09,33.25,17.56,25.18,41.09,0.0,0.0,-,0.0,0.0,-,0.0,2.96,0.00,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,-,-,0.0,3.01,0.00,0.0,1.97,0.00,0.0,0.0,-,-,100.00,18.03,39.76,31.20,15.04,23.86,38.67,0.0,0.0,-,0.00,100.00,0.0,100.0,1.0,18277
1173,"2009-01-06 - Flyers 1, Capitals 1",Washington Capitals,Limited ReportFull Report,48.066666666667004,60.54,31.95,65.45,41.09,20.47,66.75,25.18,17.56,58.91,0.0,0.0,-,0.0,0.0,-,2.96,0.0,100.00,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,-,-,3.01,0.0,100.00,1.97,0.0,100.00,0.0,0.0,-,0.00,-,39.76,18.03,68.80,23.86,15.04,61.33,0.0,0.0,-,0.00,100.00,0.0,100.0,1.0,18277
1174,"2009-01-06 - Devils 2, Hurricanes 3",Carolina Hurricanes,Limited ReportFull Report,50.166666666667005,46.8,43.99,51.54,32.51,33.33,49.38,25.19,20.0,55.73,1.93,0.0,100.00,0.0,0.0,-,3.04,2.96,50.75,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,-,-,3.12,2.88,52.04,2.02,2.98,40.43,0.0,0.0,-,0.00,100.00,29.14,30.39,48.95,23.08,16.27,58.65,2.01,0.0,100.00,8.73,100.00,7.66,100.0,1.077,15399
1175,"2009-01-06 - Devils 2, Hurricanes 3",New Jersey Devils,Limited ReportFull Report,50.166666666667005,43.99,46.8,48.46,33.33,32.51,50.62,20.0,25.19,44.27,0.0,1.93,0.00,0.0,0.0,-,2.96,3.04,49.25,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,-,-,2.88,3.12,47.96,2.98,2.02,59.57,0.0,0.0,-,0.00,100.00,30.39,29.14,51.05,16.27,23.08,41.35,0.0,2.01,0.00,0.00,91.27,0.0,92.34,0.9229999999999999,15399
1176,"2009-01-06 - Panthers 4, Maple Leafs 2",Florida Panthers,Limited ReportFull Report,45.566666666667004,44.24,38.45,53.5,36.21,28.69,55.8,29.34,14.78,66.5,3.17,0.0,100.00,1.95,1.13,63.31,23.99,15.8,60.29,4.46,4.38,50.45,4.45,2.57,63.39,0.0,0.0,-,0.00,100.00,19.6,11.18,63.69,12.75,6.33,66.84,2.01,0.0,100.00,15.77,100.00,20.17,22.9,46.83,12.15,5.85,67.48,1.12,0.0,100.00,9.19,100.00,10.82,100.0,1.1079999999999999,19197
1177,"2009-01-06 - Panthers 4, Maple Leafs 2",Toronto Maple Leafs,Limited ReportFull Report,45.566666666667004,38.45,44.24,46.5,28.69,36.21,44.2,14.78,29.34,33.5,0.0,3.17,0.00,1.13,1.95,36.69,15.8,23.99,39.71,4.38,4.46,49.55,2.57,4.45,36.61,0.0,0.0,-,0.00,100.00,11.18,19.6,36.31,6.33,12.75,33.16,0.0,2.01,0.00,0.00,84.23,22.9,20.17,53.17,5.85,12.15,32.52,0.0,1.12,0.00,0.00,90.81,0.0,89.18,0.892,19197
1178,"2009-01-06 - Thrashers 1, Penguins 3",Atlanta Thrashers,Limited ReportFull Report,43.633333333333,41.37,35.94,53.51,28.92,27.27,51.47,21.45,19.22,52.74,0.0,0.99,0.00,1.55,1.8,46.25,22.23,18.76,54.24,9.82,11.58,45.89,7.78,6.83,53.25,0.0,0.99,0.00,0.00,85.50,12.28,7.13,63.26,5.76,5.0,53.56,0.0,0.0,-,0.00,100.00,18.06,13.5,57.22,7.99,7.31,52.21,0.0,0.0,-,0.00,100.00,0.0,94.86,0.9490000000000001,16975
1179,"2009-01-06 - Thrashers 1, Penguins 3",Pittsburgh Penguins,Limited ReportFull Report,43.633333333333,35.94,41.37,46.49,27.27,28.92,48.53,19.22,21.45,47.26,0.99,0.0,100.00,1.8,1.55,53.75,18.76,22.23,45.76,11.58,9.82,54.11,6.83,7.78,46.75,0.99,0.0,100.00,14.50,100.00,7.13,12.28,36.74,5.0,5.76,46.44,0.0,0.0,-,0.00,100.00,13.5,18.06,42.78,7.31,7.99,47.79,0.0,0.0,-,0.00,100.00,5.14,100.0,1.051,16975
1180,"2009-01-06 - Blue Jackets 0, Red Wings 2",Columbus Blue Jackets,Limited ReportFull Report,42.516666666667,35.67,44.25,44.63,31.0,32.97,48.47,17.95,25.27,41.54,0.0,0.0,-,0.0,0.0,-,2.01,0.0,100.00,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,-,-,1.96,0.0,100.00,2.0,0.0,100.00,0.0,0.0,-,0.00,-,28.58,33.49,46.04,15.55,26.12,37.31,0.0,0.0,-,0.00,100.00,0.0,100.0,1.0,19717
1181,"2009-01-06 - Blue Jackets 0, Red Wings 2",Detroit Red Wings,Limited ReportFull Report,42.516666666667,44.25,35.67,55.37,32.97,31.0,51.53,25.27,17.95,58.46,0.0,0.0,-,0.0,0.0,-,0.0,2.01,0.00,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,-,-,0.0,1.96,0.00,0.0,2.0,0.00,0.0,0.0,-,-,100.00,33.49,28.58,53.96,26.12,15.55,62.69,0.0,0.0,-,0.00,100.00,0.0,100.0,1.0,19717
1182,"2009-01-06 - Avalanche 2, Predators 1",Colorado Avalanche,Limited ReportFull Report,50.416666666667005,31.49,63.96,32.99,21.94,41.99,34.32,17.61,20.15,46.64,2.07,0.94,68.67,1.44,1.96,42.45,19.05,20.75,47.86,9.73,9.37,50.95,8.55,4.73,64.36,1.06,0.94,52.92,12.38,80.11,9.36,11.31,45.29,7.23,1.86,79.58,1.06,0.0,100.00,14.62,100.00,12.62,35.71,26.12,2.03,10.67,15.97,0.0,0.0,-,0.00,100.00,11.74,95.32,1.071,13598
1183,"2009-01-06 - Avalanche 2, Predators 1",Nashville Predators,Limited ReportFull Report,50.416666666667005,63.96,31.49,67.01,41.99,21.94,65.68,20.15,17.61,53.36,0.94,2.07,31.33,1.96,1.44,57.55,20.75,19.05,52.14,9.37,9.73,49.05,4.73,8.55,35.64,0.94,1.06,47.08,19.89,87.62,11.31,9.36,54.71,1.86,7.23,20.42,0.0,1.06,0.00,0.00,85.38,35.71,12.62,73.88,10.67,2.03,84.03,0.0,0.0,-,0.00,100.00,4.68,88.26,0.929,13598
