,Game,Team,Unnamed: 2,TOI,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,HDCF,HDCA,HDCF%,HDSF,HDSA,HDSF%,HDGF,HDGA,HDGF%,HDSH%,HDSV%,MDCF,MDCA,MDCF%,MDSF,MDSA,MDSF%,MDGF,MDGA,MDGF%,MDSH%,MDSV%,LDCF,LDCA,LDCF%,LDSF,LDSA,LDSF%,LDGF,LDGA,LDGF%,LDSH%,LDSV%,SH%,SV%,PDO,Attendance
1319,"2008-01-12 - Canadiens 1, Rangers 4",New York Rangers,Limited ReportFull Report,40.55,53.15,17.33,75.41,40.46,13.03,75.64,33.99,8.36,80.26,3.91,0.0,100.00,2.01,0.63,76.20,23.76,9.8,70.81,9.01,3.03,74.82,6.02,0.0,100.00,2.9,0.0,100.00,48.08,-,15.05,6.6,69.52,8.36,3.91,68.13,1.0,0.0,100.00,11.99,100.00,21.91,6.99,75.82,17.77,4.24,80.74,0.0,0.0,-,0.00,100.00,11.51,100.0,1.115,18200
1320,"2008-01-12 - Avalanche 5, Hurricanes 4",Carolina Hurricanes,Limited ReportFull Report,44.816666666667004,54.03,38.54,58.37,34.04,29.16,53.86,30.07,23.51,56.12,3.91,5.11,43.34,2.02,2.65,43.26,18.81,28.0,40.18,8.84,18.48,32.36,7.03,15.2,31.62,1.93,5.18,27.18,27.47,65.96,10.02,9.56,51.16,4.91,5.93,45.27,0.0,0.0,-,0.00,100.00,26.55,11.55,69.69,18.69,3.04,86.01,2.12,0.0,100.00,11.36,100.00,13.0,78.26,0.9129999999999999,18680
1321,"2008-01-12 - Avalanche 5, Hurricanes 4",Colorado Avalanche,Limited ReportFull Report,44.816666666667004,38.54,54.03,41.63,29.16,34.04,46.14,23.51,30.07,43.88,5.11,3.91,56.66,2.65,2.02,56.74,28.0,18.81,59.82,18.48,8.84,67.64,15.2,7.03,68.38,5.18,1.93,72.82,34.04,72.53,9.56,10.02,48.84,5.93,4.91,54.73,0.0,0.0,-,0.00,100.00,11.55,26.55,30.31,3.04,18.69,13.99,0.0,2.12,0.00,0.00,88.64,21.74,87.0,1.087,18680
1322,"2008-01-12 - Penguins 2, Thrashers 3",Atlanta Thrashers,Limited ReportFull Report,48.76666666666701,45.56,43.31,51.27,34.24,31.63,51.98,25.79,26.28,49.53,0.0,2.11,0.00,2.35,2.45,49.00,27.09,26.61,50.45,10.02,9.64,50.98,8.34,8.49,49.54,0.0,2.12,0.00,0.00,75.07,17.05,17.05,49.99,9.58,7.37,56.52,0.0,0.0,-,0.00,100.00,16.34,12.71,56.25,7.8,8.46,47.98,0.0,0.0,-,0.00,100.00,0.0,91.96,0.92,18545
1323,"2008-01-12 - Penguins 2, Thrashers 3",Pittsburgh Penguins,Limited ReportFull Report,48.76666666666701,43.31,45.56,48.73,31.63,34.24,48.02,26.28,25.79,50.47,2.11,0.0,100.00,2.45,2.35,51.00,26.61,27.09,49.55,9.64,10.02,49.02,8.49,8.34,50.46,2.12,0.0,100.00,24.93,100.00,17.05,17.05,50.01,7.37,9.58,43.48,0.0,0.0,-,0.00,100.00,12.71,16.34,43.75,8.46,7.8,52.02,0.0,0.0,-,0.00,100.00,8.04,100.0,1.08,18545
1324,"2008-01-12 - Lightning 5, Panthers 3",Florida Panthers,Limited ReportFull Report,51.65,44.43,38.46,53.61,31.03,30.35,50.55,21.04,23.62,47.12,2.81,3.14,47.21,1.39,1.23,53.11,14.67,17.62,45.44,7.29,4.33,62.75,7.33,3.18,69.76,2.78,2.07,57.32,37.91,34.89,7.29,13.46,35.12,3.82,9.64,28.35,0.0,1.04,0.00,0.00,89.22,26.25,18.45,58.72,8.72,10.74,44.82,0.0,0.0,-,0.00,100.00,13.36,86.69,1.0,16578
1325,"2008-01-12 - Lightning 5, Panthers 3",Tampa Bay Lightning,Limited ReportFull Report,51.65,38.46,44.43,46.39,30.35,31.03,49.45,23.62,21.04,52.88,3.14,2.81,52.79,1.23,1.39,46.89,17.62,14.67,54.56,4.33,7.29,37.25,3.18,7.33,30.24,2.07,2.78,42.68,65.11,62.09,13.46,7.29,64.88,9.64,3.82,71.65,1.04,0.0,100.00,10.78,100.00,18.45,26.25,41.28,10.74,8.72,55.18,0.0,0.0,-,0.00,100.00,13.31,86.64,1.0,16578
1326,"2008-01-12 - Predators 1, Blue Jackets 2",Columbus Blue Jackets,Limited ReportFull Report,51.666666666667005,40.22,28.94,58.16,30.04,25.87,53.73,20.87,20.63,50.29,0.92,1.06,46.65,1.05,1.84,36.21,13.1,17.88,42.28,4.57,7.46,38.00,1.83,7.38,19.90,0.0,0.0,-,0.00,100.00,8.52,10.43,44.97,3.84,5.19,42.56,0.96,1.05,47.73,25.00,79.72,21.52,11.26,65.64,13.37,8.11,62.24,0.0,0.0,-,0.00,100.00,4.43,94.88,0.993,16230
1327,"2008-01-12 - Predators 1, Blue Jackets 2",Nashville Predators,Limited ReportFull Report,51.666666666667005,28.94,40.22,41.84,25.87,30.04,46.27,20.63,20.87,49.71,1.06,0.92,53.35,1.84,1.05,63.79,17.88,13.1,57.72,7.46,4.57,62.00,7.38,1.83,80.10,0.0,0.0,-,0.00,100.00,10.43,8.52,55.03,5.19,3.84,57.44,1.05,0.96,52.27,20.28,75.00,11.26,21.52,34.36,8.11,13.37,37.76,0.0,0.0,-,0.00,100.00,5.12,95.57,1.0070000000000001,16230
1328,"2008-01-12 - Maple Leafs 2, Sharks 3",San Jose Sharks,Limited ReportFull Report,48.166666666667005,38.8,32.56,54.37,31.29,28.05,52.73,21.76,19.22,53.1,0.94,1.06,47.18,1.78,1.12,61.29,19.59,13.08,59.96,8.86,5.48,61.78,8.02,5.46,59.50,0.94,0.0,100.00,11.73,100.00,10.44,7.71,57.54,5.52,5.37,50.70,0.0,1.05,0.00,0.00,80.40,18.65,17.25,51.95,8.1,6.25,56.45,0.0,0.0,-,0.00,100.00,4.34,94.5,0.988,17496
1329,"2008-01-12 - Maple Leafs 2, Sharks 3",Toronto Maple Leafs,Limited ReportFull Report,48.166666666667005,32.56,38.8,45.63,28.05,31.29,47.27,19.22,21.76,46.9,1.06,0.94,52.82,1.12,1.78,38.71,13.08,19.59,40.04,5.48,8.86,38.22,5.46,8.02,40.50,0.0,0.94,0.00,0.00,88.27,7.71,10.44,42.46,5.37,5.52,49.30,1.05,0.0,100.00,19.60,100.00,17.25,18.65,48.05,6.25,8.1,43.55,0.0,0.0,-,0.00,100.00,5.5,95.66,1.012,17496
1330,"2008-01-13 - Flyers 6, Capitals 4",Philadelphia Flyers,Limited ReportFull Report,44.633333333333,34.97,53.86,39.37,26.54,39.77,40.03,21.02,23.87,46.82,3.14,3.76,45.46,1.72,1.96,46.71,18.23,26.11,41.11,6.47,9.72,39.97,5.32,5.34,49.91,2.09,1.87,52.80,39.31,64.98,11.86,16.14,42.36,8.42,6.51,56.39,0.97,0.0,100.00,11.55,100.00,10.26,24.33,29.65,5.15,11.12,31.66,0.0,1.77,0.00,0.00,84.12,14.92,84.24,0.992,17713
1331,"2008-01-13 - Flyers 6, Capitals 4",Washington Capitals,Limited ReportFull Report,44.633333333333,53.86,34.97,60.63,39.77,26.54,59.97,23.87,21.02,53.18,3.76,3.14,54.54,1.96,1.72,53.29,26.11,18.23,58.89,9.72,6.47,60.03,5.34,5.32,50.09,1.87,2.09,47.20,35.02,60.69,16.14,11.86,57.64,6.51,8.42,43.61,0.0,0.97,0.00,0.00,88.45,24.33,10.26,70.35,11.12,5.15,68.34,1.77,0.0,100.00,15.88,100.00,15.76,85.08,1.008,17713
1332,"2008-01-13 - Avalanche 4, Panthers 3",Colorado Avalanche,Limited ReportFull Report,40.983333333333,37.91,35.86,51.39,31.5,25.46,55.3,28.21,18.99,59.77,2.11,0.92,69.58,2.45,1.3,65.33,25.5,18.58,57.85,11.87,6.34,65.21,10.66,4.61,69.80,2.12,0.0,100.00,19.86,100.00,13.7,12.22,52.86,9.34,11.48,44.86,0.0,0.96,0.00,0.00,91.63,10.49,14.3,42.32,7.27,2.87,71.69,0.0,0.0,-,0.00,100.00,7.49,95.13,1.026,13854
1333,"2008-01-13 - Avalanche 4, Panthers 3",Florida Panthers,Limited ReportFull Report,40.983333333333,35.86,37.91,48.61,25.46,31.5,44.7,18.99,28.21,40.23,0.92,2.11,30.42,1.3,2.45,34.67,18.58,25.5,42.15,6.34,11.87,34.79,4.61,10.66,30.20,0.0,2.12,0.00,0.00,80.14,12.22,13.7,47.14,11.48,9.34,55.14,0.96,0.0,100.00,8.37,100.00,14.3,10.49,57.68,2.87,7.27,28.31,0.0,0.0,-,0.00,100.00,4.87,92.51,0.9740000000000001,13854
1334,"2008-01-13 - Canucks 4, Blues 3",St Louis Blues,Limited ReportFull Report,46.8,24.67,33.25,42.59,17.72,24.54,41.93,13.19,20.11,39.61,1.89,2.07,47.82,1.13,1.03,52.45,13.77,18.19,43.09,5.44,1.07,83.62,3.71,1.05,77.86,1.87,1.06,63.86,50.47,-0.43,8.24,17.14,32.46,5.7,10.5,35.18,0.0,1.06,0.00,0.00,89.92,9.17,14.03,39.53,2.87,8.51,25.23,0.0,0.0,-,0.00,100.00,14.37,89.72,1.041,16828
1335,"2008-01-13 - Canucks 4, Blues 3",Vancouver Canucks,Limited ReportFull Report,46.8,33.25,24.67,57.41,24.54,17.72,58.07,20.11,13.19,60.39,2.07,1.89,52.18,1.03,1.13,47.55,18.19,13.77,56.91,1.07,5.44,16.38,1.05,3.71,22.14,1.06,1.87,36.14,100.43,49.53,17.14,8.24,67.54,10.5,5.7,64.82,1.06,0.0,100.00,10.08,100.00,14.03,9.17,60.47,8.51,2.87,74.77,0.0,0.0,-,0.00,100.00,10.28,85.63,0.9590000000000001,16828
1336,"2008-01-13 - Coyotes 1, Wild 4",Minnesota Wild,Limited ReportFull Report,52.716666666667,49.72,43.32,53.44,41.02,33.26,55.23,32.1,22.67,58.61,3.91,0.0,100.00,1.43,1.24,53.55,20.09,10.81,65.01,1.0,4.16,19.33,1.01,2.11,32.37,0.0,0.0,-,0.00,100.00,19.62,6.49,75.14,12.22,1.94,86.29,1.98,0.0,100.00,16.20,100.00,26.06,30.77,45.86,19.16,17.25,52.62,2.01,0.0,100.00,10.48,100.00,12.19,100.0,1.122,18568
1337,"2008-01-13 - Coyotes 1, Wild 4",Phoenix Coyotes,Limited ReportFull Report,52.716666666667,43.32,49.72,46.56,33.26,41.02,44.77,22.67,32.1,41.39,0.0,3.91,0.00,1.24,1.43,46.45,10.81,20.09,34.99,4.16,1.0,80.67,2.11,1.01,67.63,0.0,0.0,-,0.00,100.00,6.49,19.62,24.86,1.94,12.22,13.71,0.0,1.98,0.00,0.00,83.80,30.77,26.06,54.14,17.25,19.16,47.38,0.0,2.01,0.00,0.00,89.52,0.0,87.81,0.878,18568
1338,"2008-01-13 - Islanders 3, Senators 1",New York Islanders,Limited ReportFull Report,40.483333333333,25.71,38.2,40.23,22.41,28.63,43.91,22.29,20.55,52.04,1.08,0.0,100.00,1.24,1.42,46.73,17.32,20.05,46.35,9.82,11.64,45.76,8.71,8.2,51.50,1.08,0.0,100.00,12.43,100.00,7.65,8.24,48.14,6.35,2.8,69.39,0.0,0.0,-,0.00,100.00,8.36,13.8,37.73,7.27,8.43,46.33,0.0,0.0,-,0.00,100.00,4.83,100.0,1.048,19804
1339,"2008-01-13 - Islanders 3, Senators 1",Ottawa Senators,Limited ReportFull Report,40.483333333333,38.2,25.71,59.77,28.63,22.41,56.09,20.55,22.29,47.96,0.0,1.08,0.00,1.42,1.24,53.27,20.05,17.32,53.65,11.64,9.82,54.24,8.2,8.71,48.50,0.0,1.08,0.00,0.00,87.57,8.24,7.65,51.86,2.8,6.35,30.61,0.0,0.0,-,0.00,100.00,13.8,8.36,62.27,8.43,7.27,53.67,0.0,0.0,-,0.00,100.00,0.0,95.17,0.9520000000000001,19804
1340,"2008-01-13 - Blackhawks 3, Predators 2",Chicago Blackhawks,Limited ReportFull Report,41.783333333333005,39.11,35.94,52.11,27.5,33.21,45.3,21.98,23.85,47.96,2.11,0.0,100.00,1.77,2.05,46.30,17.06,19.64,46.48,7.51,5.61,57.24,5.27,4.73,52.70,1.06,0.0,100.00,20.09,100.00,9.65,13.98,40.82,7.33,11.44,39.05,1.05,0.0,100.00,14.35,100.00,22.09,15.2,59.25,9.39,7.71,54.89,0.0,0.0,-,0.00,100.00,9.61,100.0,1.0959999999999999,12484
1341,"2008-01-13 - Blackhawks 3, Predators 2",Nashville Predators,Limited ReportFull Report,41.783333333333005,35.94,39.11,47.89,33.21,27.5,54.7,23.85,21.98,52.04,0.0,2.11,0.00,2.05,1.77,53.70,19.64,17.06,53.52,5.61,7.51,42.76,4.73,5.27,47.30,0.0,1.06,0.00,0.00,79.91,13.98,9.65,59.18,11.44,7.33,60.95,0.0,1.05,0.00,0.00,85.65,15.2,22.09,40.75,7.71,9.39,45.11,0.0,0.0,-,0.00,100.00,0.0,90.39,0.904,12484
1342,"2008-01-13 - Flames 1, Oilers 2",Calgary Flames,Limited ReportFull Report,48.51666666666701,34.94,55.8,38.51,25.07,47.86,34.38,22.08,30.19,42.24,1.01,0.99,50.64,1.18,2.79,29.76,14.81,25.23,36.99,5.03,10.95,31.49,4.97,6.05,45.08,1.04,0.99,51.13,20.84,83.65,9.57,14.48,39.79,4.98,8.04,38.27,0.0,0.0,-,0.00,100.00,18.68,26.64,41.22,11.87,15.24,43.78,0.0,0.0,-,0.00,100.00,4.59,96.73,1.013,16839
1343,"2008-01-13 - Flames 1, Oilers 2",Edmonton Oilers,Limited ReportFull Report,48.51666666666701,55.8,34.94,61.49,47.86,25.07,65.62,30.19,22.08,57.76,0.99,1.01,49.36,2.79,1.18,70.24,25.23,14.81,63.01,10.95,5.03,68.51,6.05,4.97,54.92,0.99,1.04,48.87,16.35,79.16,14.48,9.57,60.21,8.04,4.98,61.73,0.0,0.0,-,0.00,100.00,26.64,18.68,58.78,15.24,11.87,56.22,0.0,0.0,-,0.00,100.00,3.27,95.41,0.987,16839
1344,"2008-01-13 - Sharks 3, Ducks 4",Anaheim Ducks,Limited ReportFull Report,44.833333333332995,31.81,36.13,46.82,20.65,31.47,39.62,12.67,21.72,36.84,1.87,1.08,63.53,0.88,1.89,31.66,15.14,20.71,42.23,5.28,12.13,30.34,5.3,9.96,34.73,1.85,1.08,63.06,34.84,89.14,9.63,8.78,52.31,1.86,4.24,30.44,0.0,0.0,-,0.00,100.00,14.27,13.21,51.92,5.39,6.61,44.94,0.0,0.0,-,0.00,100.00,14.8,95.05,1.0979999999999999,17174
1345,"2008-01-13 - Sharks 3, Ducks 4",San Jose Sharks,Limited ReportFull Report,44.833333333332995,36.13,31.81,53.18,31.47,20.65,60.38,21.72,12.67,63.16,1.08,1.87,36.47,1.89,0.88,68.34,20.71,15.14,57.77,12.13,5.28,69.66,9.96,5.3,65.27,1.08,1.85,36.94,10.86,65.16,8.78,9.63,47.69,4.24,1.86,69.56,0.0,0.0,-,0.00,100.00,13.21,14.27,48.08,6.61,5.39,55.06,0.0,0.0,-,0.00,100.00,4.95,85.2,0.902,17174
1346,"2008-01-14 - Rangers 1, Penguins 4",New York Rangers,Limited ReportFull Report,39.983333333333,48.91,25.06,66.12,40.67,19.32,67.79,29.7,14.93,66.55,0.0,0.99,0.00,1.43,1.32,51.95,18.08,13.48,57.29,4.95,7.02,41.37,3.93,6.09,39.24,0.0,0.99,0.00,0.00,83.74,12.71,6.57,65.94,9.53,4.17,69.54,0.0,0.0,-,0.00,100.00,28.59,11.03,72.17,15.76,4.55,77.58,0.0,0.0,-,0.00,100.00,0.0,93.38,0.934,17000
1347,"2008-01-14 - Rangers 1, Penguins 4",Pittsburgh Penguins,Limited ReportFull Report,39.983333333333,25.06,48.91,33.88,19.32,40.67,32.21,14.93,29.7,33.45,0.99,0.0,100.00,1.32,1.43,48.05,13.48,18.08,42.71,7.02,4.95,58.63,6.09,3.93,60.76,0.99,0.0,100.00,16.26,100.00,6.57,12.71,34.06,4.17,9.53,30.46,0.0,0.0,-,0.00,100.00,11.03,28.59,27.83,4.55,15.76,22.42,0.0,0.0,-,0.00,100.00,6.62,100.0,1.0659999999999998,17000
1348,"2008-01-15 - Canadiens 3, Islanders 1",Montreal Canadiens,Limited ReportFull Report,53.466666666667,35.74,41.3,46.39,28.79,22.98,55.61,17.5,13.34,56.76,1.06,0.95,52.62,1.66,1.45,53.38,21.04,15.88,56.98,11.2,7.85,58.79,4.51,4.34,50.95,0.0,0.93,0.00,0.00,78.60,10.0,7.85,56.03,7.47,5.54,57.42,1.05,0.0,100.00,14.09,100.00,8.99,14.4,38.45,3.35,3.44,49.34,0.0,0.0,-,0.00,100.00,6.04,92.87,0.9890000000000001,11439
1349,"2008-01-15 - Canadiens 3, Islanders 1",New York Islanders,Limited ReportFull Report,53.466666666667,41.3,35.74,53.61,22.98,28.79,44.39,13.34,17.5,43.24,0.95,1.06,47.38,1.45,1.66,46.62,15.88,21.04,43.02,7.85,11.2,41.21,4.34,4.51,49.05,0.93,0.0,100.00,21.40,100.00,7.85,10.0,43.97,5.54,7.47,42.58,0.0,1.05,0.00,0.00,85.91,14.4,8.99,61.55,3.44,3.35,50.66,0.0,0.0,-,0.00,100.00,7.13,93.96,1.011,11439
1350,"2008-01-15 - Senators 2, Capitals 4",Ottawa Senators,Limited ReportFull Report,49.416666666667005,46.66,36.71,55.97,29.05,27.64,51.24,25.03,20.76,54.67,2.07,1.91,51.95,1.5,1.57,48.85,23.46,24.13,49.29,7.1,9.61,42.49,6.04,8.7,40.97,2.07,0.99,67.64,34.25,88.63,16.21,14.55,52.70,5.12,4.87,51.26,0.0,0.96,0.00,0.00,80.25,21.66,10.11,68.18,13.78,6.06,69.44,0.0,0.0,-,0.00,100.00,8.26,90.79,0.99,15261
1351,"2008-01-15 - Senators 2, Capitals 4",Washington Capitals,Limited ReportFull Report,49.416666666667005,36.71,46.66,44.03,27.64,29.05,48.76,20.76,25.03,45.33,1.91,2.07,48.05,1.57,1.5,51.15,24.13,23.46,50.71,9.61,7.1,57.51,8.7,6.04,59.03,0.99,2.07,32.36,11.37,65.75,14.55,16.21,47.30,4.87,5.12,48.74,0.96,0.0,100.00,19.75,100.00,10.11,21.66,31.82,6.06,13.78,30.56,0.0,0.0,-,0.00,100.00,9.21,91.74,1.01,15261
1352,"2008-01-15 - Canucks 2, Blue Jackets 3",Columbus Blue Jackets,Limited ReportFull Report,42.116666666667,29.17,27.41,51.56,17.43,24.98,41.09,12.39,20.1,38.14,0.94,1.01,48.19,0.71,1.31,35.22,8.94,11.87,42.94,3.86,6.98,35.64,2.96,6.89,30.08,0.94,1.04,47.62,31.77,84.97,5.12,4.89,51.15,0.0,3.98,0.00,0.0,0.0,-,-,100.00,16.98,13.01,56.62,8.67,9.18,48.58,0.0,0.0,-,0.00,100.00,7.62,94.95,1.026,13555
1353,"2008-01-15 - Canucks 2, Blue Jackets 3",Vancouver Canucks,Limited ReportFull Report,42.116666666667,27.41,29.17,48.44,24.98,17.43,58.91,20.1,12.39,61.86,1.01,0.94,51.81,1.31,0.71,64.78,11.87,8.94,57.06,6.98,3.86,64.36,6.89,2.96,69.92,1.04,0.94,52.38,15.03,68.23,4.89,5.12,48.85,3.98,0.0,100.00,0.0,0.0,-,0.00,-,13.01,16.98,43.38,9.18,8.67,51.42,0.0,0.0,-,0.00,100.00,5.05,92.38,0.9740000000000001,13555
1354,"2008-01-15 - Hurricanes 4, Maple Leafs 5",Carolina Hurricanes,Limited ReportFull Report,46.083333333332995,44.27,48.31,47.82,25.58,37.83,40.34,17.61,22.9,43.47,2.02,2.88,41.29,1.38,2.36,36.85,12.06,25.24,32.34,2.99,9.49,23.99,1.98,8.66,18.64,2.02,1.88,51.76,101.90,78.25,8.92,15.89,35.94,3.98,3.91,50.44,0.0,0.0,-,0.00,100.00,27.38,20.44,57.25,10.53,10.34,50.47,0.0,1.06,0.00,0.00,89.73,11.49,87.44,0.9890000000000001,19444
1355,"2008-01-15 - Hurricanes 4, Maple Leafs 5",Toronto Maple Leafs,Limited ReportFull Report,46.083333333332995,48.31,44.27,52.18,37.83,25.58,59.66,22.9,17.61,56.53,2.88,2.02,58.71,2.36,1.38,63.15,25.24,12.06,67.66,9.49,2.99,76.01,8.66,1.98,81.36,1.88,2.02,48.24,21.75,-1.90,15.89,8.92,64.06,3.91,3.98,49.56,0.0,0.0,-,0.00,100.00,20.44,27.38,42.75,10.34,10.53,49.53,1.06,0.0,100.00,10.27,100.00,12.56,88.51,1.011,19444
1356,"2008-01-15 - Avalanche 3, Lightning 0",Colorado Avalanche,Limited ReportFull Report,51.033333333333,47.13,36.11,56.62,28.84,28.55,50.25,20.04,24.32,45.18,0.0,0.0,-,1.25,1.72,42.14,20.68,20.51,50.21,6.57,8.82,42.70,5.41,7.97,40.42,0.0,0.0,-,0.00,100.00,14.26,11.5,55.34,5.35,5.46,49.48,0.0,0.0,-,0.00,100.00,18.98,15.92,54.38,9.21,10.78,46.07,0.0,0.0,-,0.00,100.00,0.0,100.0,1.0,17222
1357,"2008-01-15 - Avalanche 3, Lightning 0",Tampa Bay Lightning,Limited ReportFull Report,51.033333333333,36.11,47.13,43.38,28.55,28.84,49.75,24.32,20.04,54.82,0.0,0.0,-,1.72,1.25,57.86,20.51,20.68,49.79,8.82,6.57,57.30,7.97,5.41,59.58,0.0,0.0,-,0.00,100.00,11.5,14.26,44.66,5.46,5.35,50.52,0.0,0.0,-,0.00,100.00,15.92,18.98,45.62,10.78,9.21,53.93,0.0,0.0,-,0.00,100.00,0.0,100.0,1.0,17222
1358,"2008-01-15 - Thrashers 5, Red Wings 1",Atlanta Thrashers,Limited ReportFull Report,49.3,26.55,62.08,29.95,22.71,49.62,31.4,15.84,36.15,30.47,2.16,0.92,70.19,1.21,2.73,30.67,19.57,35.13,35.78,3.47,14.45,19.37,0.0,12.72,0.00,0.0,0.91,0.00,-,92.86,16.29,20.16,44.70,11.1,8.85,55.65,2.08,0.0,100.00,18.73,100.00,4.31,25.7,14.35,3.18,14.33,18.16,0.0,0.0,-,0.00,100.00,13.63,97.46,1.111,17408
1359,"2008-01-15 - Thrashers 5, Red Wings 1",Detroit Red Wings,Limited ReportFull Report,49.3,62.08,26.55,70.05,49.62,22.71,68.6,36.15,15.84,69.53,0.92,2.16,29.81,2.73,1.21,69.33,35.13,19.57,64.22,14.45,3.47,80.63,12.72,0.0,100.00,0.91,0.0,100.00,7.14,-,20.16,16.29,55.30,8.85,11.1,44.35,0.0,2.08,0.00,0.00,81.27,25.7,4.31,85.65,14.33,3.18,81.84,0.0,0.0,-,0.00,100.00,2.54,86.37,0.889,17408
1360,"2008-01-15 - Flames 0, Predators 3",Calgary Flames,Limited ReportFull Report,43.566666666667004,27.51,52.71,34.29,21.82,41.15,34.65,15.74,28.68,35.43,0.0,0.99,0.00,1.24,2.48,33.43,10.07,24.95,28.74,6.19,10.77,36.50,5.17,8.94,36.62,0.0,0.99,0.00,0.00,88.93,3.89,14.3,21.39,2.0,7.03,22.17,0.0,0.0,-,0.00,100.00,13.68,24.18,36.13,6.58,12.73,34.09,0.0,0.0,-,0.00,100.00,0.0,96.55,0.966,11764
1361,"2008-01-15 - Flames 0, Predators 3",Nashville Predators,Limited ReportFull Report,43.566666666667004,52.71,27.51,65.71,41.15,21.82,65.35,28.68,15.74,64.57,0.99,0.0,100.00,2.48,1.24,66.57,24.95,10.07,71.26,10.77,6.19,63.50,8.94,5.17,63.38,0.99,0.0,100.00,11.07,100.00,14.3,3.89,78.61,7.03,2.0,77.83,0.0,0.0,-,0.00,100.00,24.18,13.68,63.87,12.73,6.58,65.91,0.0,0.0,-,0.00,100.00,3.45,100.0,1.034,11764
1362,"2008-01-15 - Kings 3, Oilers 1",Edmonton Oilers,Limited ReportFull Report,52.75,55.23,54.42,50.37,37.46,43.54,46.24,23.74,34.28,40.92,0.92,2.13,30.07,2.1,2.47,45.95,22.69,26.74,45.90,8.54,11.2,43.28,6.01,8.93,40.21,0.91,2.14,29.78,15.11,76.04,13.8,15.85,46.54,7.27,9.76,42.70,0.0,0.0,-,0.00,100.00,30.49,21.66,58.47,9.44,15.78,37.44,0.0,0.0,-,0.00,100.00,3.86,93.78,0.976,16839
1363,"2008-01-15 - Kings 3, Oilers 1",Los Angeles Kings,Limited ReportFull Report,52.75,54.42,55.23,49.63,43.54,37.46,53.76,34.28,23.74,59.08,2.13,0.92,69.93,2.47,2.1,54.05,26.74,22.69,54.10,11.2,8.54,56.72,8.93,6.01,59.79,2.14,0.91,70.22,23.96,84.89,15.85,13.8,53.46,9.76,7.27,57.30,0.0,0.0,-,0.00,100.00,21.66,30.49,41.53,15.78,9.44,62.56,0.0,0.0,-,0.00,100.00,6.22,96.14,1.024,16839
1364,"2008-01-15 - Sharks 3, Coyotes 5",Phoenix Coyotes,Limited ReportFull Report,45.4,42.45,34.78,54.96,30.45,28.02,52.08,25.62,18.02,58.7,3.8,2.07,64.76,1.46,1.83,44.40,18.07,14.27,55.88,5.73,7.26,44.14,4.79,5.13,48.31,1.93,2.07,48.28,40.30,59.66,12.36,6.96,63.96,10.58,4.06,72.27,1.91,0.0,100.00,18.04,100.00,17.12,19.73,46.46,6.24,8.8,41.51,0.0,0.0,-,0.00,100.00,14.83,88.53,1.034,11822
1365,"2008-01-15 - Sharks 3, Coyotes 5",San Jose Sharks,Limited ReportFull Report,45.4,34.78,42.45,45.04,28.02,30.45,47.92,18.02,25.62,41.3,2.07,3.8,35.24,1.83,1.46,55.60,14.27,18.07,44.12,7.26,5.73,55.86,5.13,4.79,51.69,2.07,1.93,51.72,40.34,59.70,6.96,12.36,36.04,4.06,10.58,27.73,0.0,1.91,0.00,0.00,81.96,19.73,17.12,53.54,8.8,6.24,58.49,0.0,0.0,-,0.00,100.00,11.47,85.17,0.966,11822
1366,"2008-01-15 - Stars 2, Ducks 4",Anaheim Ducks,Limited ReportFull Report,43.15,38.13,32.3,54.14,34.76,25.84,57.36,26.46,18.89,58.35,1.87,2.07,47.42,2.3,1.59,59.04,21.38,16.3,56.73,13.2,9.23,58.84,11.3,8.15,58.10,1.86,2.09,47.03,16.46,74.30,8.16,7.11,53.47,1.94,4.1,32.13,0.0,0.0,-,0.00,100.00,16.32,15.3,51.61,13.24,5.64,70.11,0.0,0.0,-,0.00,100.00,7.06,89.04,0.961,17174
1367,"2008-01-15 - Stars 2, Ducks 4",Dallas Stars,Limited ReportFull Report,43.15,32.3,38.13,45.86,25.84,34.76,42.64,18.89,26.46,41.65,2.07,1.87,52.58,1.59,2.3,40.96,16.3,21.38,43.27,9.23,13.2,41.16,8.15,11.3,41.90,2.09,1.86,52.97,25.70,83.54,7.11,8.16,46.53,4.1,1.94,67.87,0.0,0.0,-,0.00,100.00,15.3,16.32,48.39,5.64,13.24,29.89,0.0,0.0,-,0.00,100.00,10.96,92.94,1.0390000000000001,17174
1368,"2008-01-16 - Islanders 3, Devils 1",New Jersey Devils,Limited ReportFull Report,43.26666666666701,39.97,20.05,66.59,31.52,17.66,64.1,24.48,14.32,63.09,0.95,1.08,46.92,2.44,0.83,74.59,25.14,9.96,71.62,11.55,1.12,91.18,10.73,1.11,90.60,0.93,0.0,100.00,8.66,100.00,13.31,8.97,59.74,5.54,6.51,45.97,0.0,1.04,0.00,0.00,84.03,12.57,8.95,58.41,6.33,6.67,48.68,0.0,0.0,-,0.00,100.00,3.89,92.49,0.9640000000000001,15975
